"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.all","oversample",,5,150,0.5,12,8,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.5,12,10,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.5,12,12,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,2,50,0.995671794871795,0.993333333333333,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,4,50,0.995364102564103,0.993333333333333,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,6,50,0.995774358974359,0.993051282051282,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,8,50,0.995394871794872,0.992820512820513,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,10,50,0.995497435897436,0.993051282051282,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,150,0.75,2,12,50,0.995364102564103,0.993051282051282,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,2,50,0.999702564102564,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,4,50,0.999682051282051,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,6,50,0.999825641025641,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,8,50,0.999815384615385,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,10,50,0.999764102564103,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,4,12,50,0.999846153846154,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,4,50,0.999979487179487,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,8,50,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,10,50,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,6,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,8,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,10,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.75,12,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,2,50,0.996410256410256,0.994871794871795,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,4,50,0.996594871794872,0.994871794871795,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,6,50,0.996379487179487,0.993846153846154,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,8,50,0.996369230769231,0.994076923076923,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,10,50,0.996358974358974,0.994076923076923,0.998230769230769
"XGBoost","accuracy.all","oversample",,5,150,0.9,2,12,50,0.996164102564103,0.993564102564102,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,2,50,0.999866666666667,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,4,50,0.999876923076923,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,6,50,0.999938461538462,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,8,50,0.99985641025641,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,10,50,0.999948717948718,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,4,12,50,0.999938461538462,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,6,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,8,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,10,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.9,12,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,2,50,0.996564102564103,0.994358974358974,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,4,50,0.996676923076923,0.994871794871795,0.99874358974359
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,6,50,0.996307692307692,0.994358974358974,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,8,50,0.996687179487179,0.994871794871795,0.99874358974359
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,10,50,0.996769230769231,0.994076923076923,0.99874358974359
"XGBoost","accuracy.all","oversample",,5,150,0.95,2,12,50,0.996584615384615,0.994076923076923,0.99874358974359
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,2,50,0.999917948717949,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,4,50,0.999928205128205,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,6,50,0.99988717948718,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,8,50,0.999938461538462,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,10,50,0.99985641025641,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,4,12,50,0.999948717948718,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,6,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,8,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,10,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,150,0.95,12,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,2,50,0.987107692307692,0.983076923076923,0.991794871794872
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,4,50,0.986769230769231,0.98125641025641,0.991846153846154
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,6,50,0.987292307692308,0.981025641025641,0.991564102564102
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,8,50,0.986605128205128,0.983307692307692,0.991051282051282
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,10,50,0.987189743589744,0.982794871794872,0.990538461538461
"XGBoost","accuracy.all","oversample",,5,200,0.1,2,12,50,0.985651282051282,0.98125641025641,0.98974358974359
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,2,50,0.991117948717949,0.987410256410256,0.994358974358974
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,4,50,0.991261538461538,0.988205128205128,0.994923076923077
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,6,50,0.991394871794872,0.987692307692308,0.994358974358974
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,8,50,0.991938461538462,0.989230769230769,0.995666666666667
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,10,50,0.990964102564103,0.986846153846154,0.995153846153846
"XGBoost","accuracy.all","oversample",,5,200,0.1,4,12,50,0.991651282051282,0.987641025641026,0.994871794871795
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,2,50,0.993989743589744,0.991512820512821,0.996692307692308
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,4,50,0.994338461538462,0.991512820512821,0.998230769230769
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,6,50,0.994174358974359,0.991512820512821,0.996692307692308
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,8,50,0.993948717948718,0.990769230769231,0.996692307692308
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,10,50,0.9944,0.991512820512821,0.997205128205128
"XGBoost","accuracy.all","oversample",,5,200,0.1,6,12,50,0.993969230769231,0.991512820512821,0.996692307692308
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,2,50,0.99574358974359,0.993333333333333,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,4,50,0.996123076923077,0.993846153846154,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,6,50,0.995825641025641,0.992769230769231,0.998512820512821
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,8,50,0.9956,0.992769230769231,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,10,50,0.995610256410256,0.993846153846154,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,200,0.1,8,12,50,0.996071794871795,0.994358974358974,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,2,50,0.996810256410256,0.995102564102564,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,4,50,0.99694358974359,0.995384615384615,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,6,50,0.996882051282051,0.994358974358974,0.998974358974359
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,8,50,0.996707692307692,0.994358974358974,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,10,50,0.997025641025641,0.994871794871795,0.998974358974359
"XGBoost","accuracy.all","oversample",,5,200,0.1,10,12,50,0.996892307692308,0.994871794871795,0.998974358974359
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,2,50,0.997835897435897,0.996128205128205,0.99925641025641
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,4,50,0.997538461538461,0.995384615384615,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,6,50,0.997805128205128,0.995897435897436,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,8,50,0.997958974358974,0.996410256410256,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,10,50,0.997558974358974,0.996410256410256,0.998974358974359
"XGBoost","accuracy.all","oversample",,5,200,0.1,12,12,50,0.99788717948718,0.995897435897436,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,2,50,0.990225641025641,0.987179487179487,0.994358974358974
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,4,50,0.990133333333333,0.985820512820513,0.994128205128205
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,6,50,0.990297435897436,0.987179487179487,0.993846153846154
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,8,50,0.990379487179487,0.986153846153846,0.993897435897436
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,10,50,0.990820512820513,0.986666666666667,0.994358974358974
"XGBoost","accuracy.all","oversample",,5,200,0.25,2,12,50,0.990512820512821,0.986897435897436,0.994641025641026
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,2,50,0.996225641025641,0.994358974358974,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,4,50,0.996071794871795,0.993333333333333,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,6,50,0.996246153846154,0.994358974358974,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,8,50,0.996276923076923,0.994871794871795,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,10,50,0.99625641025641,0.994358974358974,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.25,4,12,50,0.99625641025641,0.993846153846154,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,2,50,0.998533333333333,0.997435897435897,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,4,50,0.998430769230769,0.996923076923077,0.999769230769231
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,6,50,0.998379487179487,0.996923076923077,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,8,50,0.998225641025641,0.996641025641026,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,10,50,0.998492307692308,0.997153846153846,0.999487179487179
"XGBoost","accuracy.all","oversample",,5,200,0.25,6,12,50,0.998338461538462,0.996641025641026,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,2,50,0.999241025641026,0.997948717948718,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,4,50,0.999302564102564,0.998461538461539,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,6,50,0.999364102564103,0.998461538461539,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,8,50,0.999302564102564,0.998179487179487,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,10,50,0.999415384615385,0.998692307692308,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,8,12,50,0.999374358974359,0.998461538461539,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,2,50,0.999784615384615,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,4,50,0.999753846153846,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,6,50,0.999682051282051,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,8,50,0.999846153846154,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,10,50,0.999712820512821,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,10,12,50,0.999712820512821,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,2,50,0.999815384615385,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,4,50,0.999897435897436,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,6,50,0.999876923076923,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,8,50,0.999897435897436,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,10,50,0.999897435897436,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.25,12,12,50,0.999866666666667,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,2,100,0.993733333333333,0.990769230769231,0.996435897435897
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,4,100,0.993487179487179,0.99025641025641,0.995897435897436
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,6,100,0.993471794871795,0.98974358974359,0.996435897435897
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,8,100,0.993482051282051,0.990717948717949,0.995897435897436
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,10,100,0.993569230769231,0.99074358974359,0.996410256410256
"XGBoost","accuracy.all","oversample",,5,200,0.5,2,12,100,0.993471794871795,0.99025641025641,0.996923076923077
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,2,100,0.999046153846154,0.997948717948718,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,4,100,0.998979487179487,0.997948717948718,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,6,100,0.998948717948718,0.997435897435897,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,8,100,0.998969230769231,0.997435897435897,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,10,100,0.999010256410256,0.997948717948718,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,4,12,100,0.999020512820513,0.997948717948718,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,2,100,0.999841025641026,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,4,100,0.999820512820513,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,6,100,0.999841025641026,0.999461538461539,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,8,100,0.999841025641026,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,10,100,0.999820512820513,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,6,12,100,0.999794871794872,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,2,100,0.999984615384615,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,4,100,0.999984615384615,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,6,100,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,8,100,0.999994871794872,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,10,100,0.999979487179487,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,8,12,100,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,2,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,4,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,6,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,8,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,10,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,10,12,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,2,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,4,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,6,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,8,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,10,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.5,12,12,100,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,2,50,0.995723076923077,0.993051282051282,0.998230769230769
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,4,50,0.995497435897436,0.993333333333333,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,6,50,0.995815384615385,0.993846153846154,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,8,50,0.995517948717949,0.993051282051282,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,10,50,0.995415384615385,0.993846153846154,0.997435897435897
"XGBoost","accuracy.all","oversample",,5,200,0.75,2,12,50,0.995466666666667,0.992538461538462,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,2,50,0.999846153846154,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,4,50,0.999764102564103,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,6,50,0.999702564102564,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,8,50,0.999753846153846,0.998974358974359,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,10,50,0.999774358974359,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,4,12,50,0.999794871794872,0.999205128205128,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,2,50,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,6,12,50,0.999989743589744,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,8,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,10,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.75,12,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,2,50,0.996276923076923,0.993564102564102,0.998230769230769
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,4,50,0.996205128205128,0.993564102564102,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,6,50,0.996174358974359,0.994358974358974,0.997717948717949
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,8,50,0.99614358974359,0.994358974358974,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,10,50,0.996379487179487,0.994358974358974,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.9,2,12,50,0.996533333333333,0.993846153846154,0.997948717948718
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,2,50,0.999928205128205,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,4,50,0.999866666666667,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,6,50,0.999897435897436,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,8,50,0.99988717948718,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,10,50,0.999958974358974,0.999717948717949,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,4,12,50,0.999897435897436,0.999487179487179,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,6,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,8,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,10,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,2,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,4,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,6,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,8,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,10,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.9,12,12,50,1,1,1
"XGBoost","accuracy.all","oversample",,5,200,0.95,2,2,50,0.99654358974359,0.994358974358974,0.998230769230769
"XGBoost","accuracy.all","oversample",,5,200,0.95,2,4,50,0.996389743589744,0.994076923076923,0.998461538461539
"XGBoost","accuracy.all","oversample",,5,200,0.95,2,6,50,0.996410256410256,0.994871794871795,0.998230769230769
