"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.high","undersample",2000,,150,0.1,10,8,50,0.299622259476878,0.232805429864253,0.385298295454545
"XGBoost","accuracy.high","undersample",2000,,150,0.1,10,10,50,0.310854347599977,0.196733187534172,0.421759259259259
"XGBoost","accuracy.high","undersample",2000,,150,0.1,10,12,50,0.299411180868235,0.231387362637363,0.370952380952381
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,2,50,0.317783258877704,0.236299261083744,0.407623626373626
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,4,50,0.332673516722795,0.23421568627451,0.435374707259953
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,6,50,0.32243659368242,0.254227994227994,0.421504934210526
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,8,50,0.31654071693668,0.223835125448029,0.408714896214896
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,10,50,0.318726180389175,0.229887820512821,0.420402298850575
"XGBoost","accuracy.high","undersample",2000,,150,0.1,12,12,50,0.314964876664088,0.214419610670512,0.403508771929825
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,2,50,0.25561002512503,0.155,0.333333333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,4,50,0.267015441764196,0.176449275362319,0.342535751656784
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,6,50,0.26338082072729,0.193765045739047,0.336440677966102
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,8,50,0.273193168576339,0.182751756440281,0.369886363636364
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,10,50,0.282167537678337,0.181366047745358,0.377688383045526
"XGBoost","accuracy.high","undersample",2000,,150,0.25,2,12,50,0.278005957454247,0.190063051702396,0.363559608240459
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,2,50,0.297200787864835,0.213020833333333,0.3961233729485
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,4,50,0.308669374045686,0.231307962903742,0.422569444444444
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,6,50,0.298806313393927,0.204967855055523,0.392542016806723
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,8,50,0.298204703333053,0.196560304449649,0.389470365699874
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,10,50,0.299307154104407,0.203297682709447,0.376796610169492
"XGBoost","accuracy.high","undersample",2000,,150,0.25,4,12,50,0.312287414284001,0.214634683098592,0.400501253132832
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,2,50,0.326071000290913,0.226575240919199,0.431220419202164
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,4,50,0.327764659964702,0.25,0.413333333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,6,50,0.321143045634995,0.222968490878939,0.402405284147557
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,8,50,0.324086604204076,0.25,0.442846153846154
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,10,50,0.328155728421452,0.247655935613682,0.431
"XGBoost","accuracy.high","undersample",2000,,150,0.25,6,12,50,0.317474496570132,0.229158215010142,0.407173913043478
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,2,50,0.335837350777759,0.235543766578249,0.430357142857143
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,4,50,0.325317473708986,0.253959018466987,0.40007608034084
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,6,50,0.328470919339289,0.239561987704918,0.420535714285714
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,8,50,0.350930166416129,0.251785714285714,0.438875
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,10,50,0.345432000420404,0.263486842105263,0.454183154324477
"XGBoost","accuracy.high","undersample",2000,,150,0.25,8,12,50,0.33031135422408,0.247884615384615,0.378966250332182
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,2,50,0.344149854089672,0.254089319343557,0.44051724137931
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,4,50,0.353697360922204,0.244712643678161,0.448257211538461
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,6,50,0.34964113176278,0.241629588431591,0.45396110056926
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,8,50,0.329921496746858,0.257374847374847,0.398979004889272
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,10,50,0.356106318883129,0.277122241086587,0.449056603773585
"XGBoost","accuracy.high","undersample",2000,,150,0.25,10,12,50,0.339806814403666,0.262582417582418,0.431624441132638
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,2,50,0.358041422110826,0.273065585851142,0.447320954907162
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,4,50,0.357102445937734,0.258602150537634,0.455202702702703
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,6,50,0.343156220203669,0.251584507042254,0.448305084745763
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,8,50,0.359559150842492,0.246071428571429,0.46593220338983
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,10,50,0.356523409883275,0.25,0.438363636363636
"XGBoost","accuracy.high","undersample",2000,,150,0.25,12,12,50,0.35135938788392,0.257585025691216,0.457371794871795
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,2,100,0.290738380152014,0.189606376057254,0.377358490566038
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,4,100,0.288988514046609,0.208824923004027,0.375340909090909
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,6,100,0.292207114052914,0.193394777265745,0.396576384662203
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,8,100,0.296506152062987,0.203703703703704,0.392549019607843
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,10,100,0.282583845413118,0.19672131147541,0.383611111111111
"XGBoost","accuracy.high","undersample",2000,,150,0.5,2,12,100,0.293821014668838,0.190435139573071,0.404761904761905
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,2,100,0.336278026612997,0.237090395480226,0.441057860900058
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,4,100,0.331265129036595,0.257025697102242,0.426559823831661
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,6,100,0.351698563681902,0.254025423728814,0.447255291005291
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,8,100,0.343269726078044,0.244162520729685,0.435931899641577
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,10,100,0.339652069094882,0.267579039812646,0.428694581280788
"XGBoost","accuracy.high","undersample",2000,,150,0.5,4,12,100,0.340868004283563,0.245273631840796,0.440759452411995
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,2,100,0.358190846374404,0.272248803827751,0.465877742946708
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,4,100,0.352573930324819,0.271190476190476,0.437272727272727
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,6,100,0.357751405556331,0.258040078201369,0.457062146892655
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,8,100,0.354289057077109,0.273975934459805,0.436866883116883
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,10,100,0.340036155276943,0.245749414519906,0.466969696969697
"XGBoost","accuracy.high","undersample",2000,,150,0.5,6,12,100,0.365319913930982,0.24,0.482503799392097
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,2,100,0.357181332583655,0.264628482972136,0.460404255319149
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,4,100,0.348764429209072,0.245887259131435,0.471797418073486
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,6,100,0.365398556208345,0.285274725274725,0.465193798449612
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,8,100,0.368256115760505,0.263114754098361,0.454053655660377
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,10,100,0.353266427556443,0.276923076923077,0.453350105932203
"XGBoost","accuracy.high","undersample",2000,,150,0.5,8,12,100,0.368535055837238,0.282661027976578,0.458886054421769
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,2,100,0.363403502553695,0.267432899282487,0.447321428571429
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,4,100,0.359161510449326,0.261507936507937,0.459676684881603
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,6,100,0.35854524644613,0.249795081967213,0.482173645320197
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,8,100,0.364983974937702,0.26968253968254,0.464347290640394
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,10,100,0.352358519496189,0.274276377217554,0.461737400530504
"XGBoost","accuracy.high","undersample",2000,,150,0.5,10,12,100,0.35750359889089,0.267729591836735,0.448362068965517
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,2,100,0.361012897560311,0.262931034482759,0.462461538461538
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,4,100,0.352476163503406,0.263114754098361,0.440307692307692
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,6,100,0.362462883586265,0.259972138379382,0.454625199362041
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,8,100,0.370144979878475,0.259227330779055,0.464033564814815
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,10,100,0.356219640506202,0.269252432155658,0.433962264150943
"XGBoost","accuracy.high","undersample",2000,,150,0.5,12,12,100,0.36200017673688,0.265579044117647,0.454675324675325
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,2,50,0.322172513239529,0.2425,0.396470588235294
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,4,50,0.307057684606327,0.215378855944894,0.427043010752688
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,6,50,0.301847572269073,0.223630672926448,0.376127049180328
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,8,50,0.309013968790833,0.227550077041602,0.389033645332659
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,10,50,0.30663159809941,0.226512706736587,0.405409836065574
"XGBoost","accuracy.high","undersample",2000,,150,0.75,2,12,50,0.304936871603554,0.243063145112325,0.380833333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,2,50,0.370204454022791,0.287508610792193,0.45843776106934
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,4,50,0.370778303901323,0.249164054336468,0.464720642355303
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,6,50,0.368923665517501,0.292665782493369,0.437283018867925
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,8,50,0.339509708379583,0.246693121693122,0.428125
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,10,50,0.357554802060116,0.247472315840154,0.430701754385965
"XGBoost","accuracy.high","undersample",2000,,150,0.75,4,12,50,0.371047837248114,0.288331280788177,0.459260289210234
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,2,50,0.354907207609281,0.266511867905057,0.451328273244782
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,4,50,0.348674439223719,0.26551215917465,0.431987577639751
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,6,50,0.384197493830589,0.288491295938104,0.491678243956655
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,8,50,0.362958112930103,0.27984118852459,0.456020066889632
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,10,50,0.375590456346358,0.278571428571429,0.452459016393443
"XGBoost","accuracy.high","undersample",2000,,150,0.75,6,12,50,0.374078374939,0.30264064293915,0.436592741935484
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,2,50,0.379943506628922,0.295098039215686,0.481224489795918
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,4,50,0.371158330320744,0.281997905210788,0.439741302408564
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,6,50,0.378344173303361,0.294966372425389,0.482179487179487
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,8,50,0.36410793276583,0.283582089552239,0.465071770334928
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,10,50,0.353390346889207,0.243452380952381,0.457758620689655
"XGBoost","accuracy.high","undersample",2000,,150,0.75,8,12,50,0.361171902960952,0.269355326876513,0.457722174288179
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,2,50,0.357200087070105,0.276923076923077,0.450887096774194
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,4,50,0.380062157789144,0.276339522546419,0.467692307692308
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,6,50,0.364007754932048,0.276216287678477,0.478374136848713
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,8,50,0.376184365435504,0.292759295499022,0.454499832719973
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,10,50,0.356991911581693,0.275848214285714,0.441319444444444
"XGBoost","accuracy.high","undersample",2000,,150,0.75,10,12,50,0.368209575112334,0.275,0.457619738751814
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,2,50,0.374382708152297,0.259121621621622,0.483630952380952
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,4,50,0.366549353479541,0.288141025641026,0.439727463312369
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,6,50,0.362103899160528,0.291573971078977,0.450780741704619
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,8,50,0.383273948614146,0.278205128205128,0.489777720341173
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,10,50,0.367675236701883,0.27005376344086,0.445535714285714
"XGBoost","accuracy.high","undersample",2000,,150,0.75,12,12,50,0.375595948324791,0.292313218390805,0.456927339901478
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,2,50,0.325857671159218,0.242933723196881,0.399126139817629
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,4,50,0.329997577664707,0.247587719298246,0.425778642936596
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,6,50,0.321147339610239,0.222968490878939,0.397049180327869
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,8,50,0.335630111440628,0.241208791208791,0.440896358543417
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,10,50,0.331148965652555,0.239823348694316,0.407344470046083
"XGBoost","accuracy.high","undersample",2000,,150,0.9,2,12,50,0.333973927163868,0.235543766578249,0.423214285714286
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,2,50,0.341038310913503,0.242358540454786,0.446692181519956
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,4,50,0.368684109474209,0.304252421307506,0.436592741935484
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,6,50,0.353253438960863,0.28322192513369,0.438875
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,8,50,0.375045717991373,0.279930875576037,0.475034965034965
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,10,50,0.374147005813166,0.269741379310345,0.475662442396313
"XGBoost","accuracy.high","undersample",2000,,150,0.9,4,12,50,0.371297878225705,0.272727272727273,0.492241379310345
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,2,50,0.358576802757664,0.247405660377359,0.460572916666667
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,4,50,0.374463991561828,0.257857672349889,0.476268939393939
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,6,50,0.373069587624279,0.270358490566038,0.45390625
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,8,50,0.362433187885415,0.255591630591631,0.46118700667881
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,10,50,0.366035899272803,0.277958152958153,0.460833333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.9,6,12,50,0.361556115019805,0.27984118852459,0.461538461538462
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,2,50,0.363223870532091,0.270446596717783,0.463690476190476
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,4,50,0.382546410420326,0.299667931688805,0.482481527093596
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,6,50,0.378545912122714,0.284737269772481,0.469243944213359
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,8,50,0.371899557341559,0.265705554079192,0.483542269366763
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,10,50,0.370129993208805,0.262872208436725,0.470958168456755
"XGBoost","accuracy.high","undersample",2000,,150,0.9,8,12,50,0.374822651516959,0.288474576271186,0.481833333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,2,50,0.373006701413573,0.290329380764163,0.471790450928382
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,4,50,0.382634597988326,0.272012987012987,0.471698113207547
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,6,50,0.374262345582242,0.280295566502463,0.458150921658986
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,8,50,0.371166462874363,0.288051948051948,0.463247282608696
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,10,50,0.377315900060243,0.271899125064334,0.479563492063492
"XGBoost","accuracy.high","undersample",2000,,150,0.9,10,12,50,0.378473014735668,0.283333333333333,0.457752403846154
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,2,50,0.386354766938483,0.293271169354839,0.493748001279181
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,4,50,0.379437854762377,0.28778801843318,0.44546818727491
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,6,50,0.388337774975618,0.284703018500487,0.481845238095238
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,8,50,0.360260961900438,0.269795092334935,0.453621700879765
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,10,50,0.373836496410038,0.257807881773399,0.487416817906836
"XGBoost","accuracy.high","undersample",2000,,150,0.9,12,12,50,0.359117980416242,0.276652542372881,0.444375
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,2,50,0.326391292594556,0.249137931034483,0.409500745156483
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,4,50,0.321072828657323,0.23532041728763,0.428744263662912
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,6,50,0.331564097128012,0.251679104477612,0.438875
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,8,50,0.326517530463148,0.251785714285714,0.421759259259259
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,10,50,0.332793613177861,0.244340659340659,0.428571428571429
"XGBoost","accuracy.high","undersample",2000,,150,0.95,2,12,50,0.327451691906077,0.239129164231444,0.4175
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,2,50,0.369387067641669,0.289495798319328,0.446551724137931
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,4,50,0.374395022087884,0.274755244755245,0.449763353617309
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,6,50,0.364445655988305,0.273065585851142,0.475061374795417
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,8,50,0.369408529928034,0.290161691542289,0.477941176470588
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,10,50,0.386350708802533,0.297306791569087,0.483333333333333
"XGBoost","accuracy.high","undersample",2000,,150,0.95,4,12,50,0.368617139537304,0.268821022727273,0.470171878730007
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,2,50,0.379396148445238,0.281673114119923,0.47275641025641
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,4,50,0.373780883308328,0.279224137931035,0.485483870967742
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,6,50,0.354674799338054,0.253629032258065,0.434742647058823
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,8,50,0.361984472524868,0.271052631578947,0.462591859807801
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,10,50,0.36942997439674,0.276724137931034,0.450887096774194
"XGBoost","accuracy.high","undersample",2000,,150,0.95,6,12,50,0.372078210804548,0.275587206396802,0.468817204301075
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,2,50,0.385671356493788,0.29125,0.473170438131921
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,4,50,0.372135551734451,0.275806451612903,0.466129032258064
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,6,50,0.372066058231491,0.276644204851752,0.482947077135939
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,8,50,0.381182946646555,0.271666666666667,0.471
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,10,50,0.37011496035817,0.278230519480519,0.477078965758211
"XGBoost","accuracy.high","undersample",2000,,150,0.95,8,12,50,0.369051075215845,0.292352941176471,0.477598039215686
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,2,50,0.388748114273722,0.322115384615385,0.477542087542087
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,4,50,0.370626455113493,0.296269806338028,0.448275862068966
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,6,50,0.372589646796364,0.280879120879121,0.461212121212121
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,8,50,0.370052617741168,0.251785714285714,0.482795698924731
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,10,50,0.363355161911006,0.268426560121766,0.461220393416299
"XGBoost","accuracy.high","undersample",2000,,150,0.95,10,12,50,0.362146931691567,0.291440731399748,0.422506738544474
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,2,50,0.359055785294567,0.2618789407314,0.46162962962963
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,4,50,0.371067185313846,0.285714285714286,0.477941176470588
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,6,50,0.361445657056332,0.275601503759398,0.464446808510638
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,8,50,0.37090186854121,0.29497975708502,0.454739010989011
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,10,50,0.363480527696668,0.271186440677966,0.460343915343915
"XGBoost","accuracy.high","undersample",2000,,150,0.95,12,12,50,0.360516568091062,0.273507170795306,0.460526315789474
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,2,50,0.268176475450101,0.141424456664048,0.380217391304348
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,4,50,0.259875066702593,0.159897959183673,0.35093512565751
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,6,50,0.25889772802917,0.145021186440678,0.351609848484848
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,8,50,0.26621760444974,0.139285714285714,0.354586241276171
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,10,50,0.261573661372168,0.17422446406053,0.356389925373134
"XGBoost","accuracy.high","undersample",2000,,200,0.1,2,12,50,0.256369261426582,0.156692422731805,0.342307692307692
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,2,50,0.266904715751617,0.182638888888889,0.350490196078431
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,4,50,0.278440047767003,0.186491228070175,0.369886363636364
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,6,50,0.281443932792706,0.188256658595642,0.376297169811321
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,8,50,0.260382884014986,0.172916666666667,0.341886635176438
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,10,50,0.272983829272584,0.163572773742265,0.358484848484848
"XGBoost","accuracy.high","undersample",2000,,200,0.1,4,12,50,0.27732605642973,0.209920634920635,0.364335898293744
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,2,50,0.289877833248583,0.211293103448276,0.388294314381271
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,4,50,0.29710101731533,0.2158432517404,0.385497595264521
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,6,50,0.278604921641362,0.2,0.367054655870445
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,8,50,0.28443563290144,0.190438432835821,0.391110003323363
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,10,50,0.281049651731949,0.164766015447524,0.410919540229885
"XGBoost","accuracy.high","undersample",2000,,200,0.1,6,12,50,0.29348860141507,0.209694742792538,0.375174825174825
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,2,50,0.298201633940374,0.229997051886792,0.391393442622951
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,4,50,0.29956814979901,0.207368537339814,0.384920634920635
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,6,50,0.31321977530013,0.223576751117735,0.398174006444683
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,8,50,0.307703644118754,0.23728813559322,0.381030701754386
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,10,50,0.286518837826371,0.192321557317952,0.390424528301887
"XGBoost","accuracy.high","undersample",2000,,200,0.1,8,12,50,0.300927649046713,0.227472236911687,0.388205574912892
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,2,50,0.308275223288425,0.234724310776942,0.41837140019861
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,4,50,0.325104231369515,0.25955223880597,0.407694341618191
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,6,50,0.321452372627377,0.233788145539906,0.432677966101695
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,8,50,0.300725199810088,0.218603411513859,0.400788701393984
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,10,50,0.297995303327776,0.224347826086957,0.385083487940631
"XGBoost","accuracy.high","undersample",2000,,200,0.1,10,12,50,0.322248350336707,0.243590831918506,0.415382513661202
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,2,50,0.312586740171504,0.227363636363636,0.432298850574713
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,4,50,0.322623820115097,0.237651331719128,0.4
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,6,50,0.314540379167382,0.222968490878939,0.429063860667634
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,8,50,0.320520185946669,0.22578125,0.410192307692308
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,10,50,0.322453733903812,0.243008474576271,0.398125
"XGBoost","accuracy.high","undersample",2000,,200,0.1,12,12,50,0.30207893244685,0.208630136986301,0.420301886792453
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,2,50,0.288375577428751,0.213095238095238,0.365071452309737
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,4,50,0.253761352831743,0.164654843630816,0.341484541577825
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,6,50,0.261334035972694,0.184536874451273,0.348954201226109
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,8,50,0.279039569119276,0.193237125070741,0.403644501278772
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,10,50,0.280389470449885,0.2,0.372881355932203
"XGBoost","accuracy.high","undersample",2000,,200,0.25,2,12,50,0.261058998325783,0.15929180666839,0.361718235681369
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,2,50,0.303550107964935,0.213846153846154,0.385357624831309
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,4,50,0.294365645718352,0.217747035573123,0.39375
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,6,50,0.317802809002482,0.23525641025641,0.426098901098901
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,8,50,0.296946990580159,0.210052582740489,0.395
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,10,50,0.292819501607431,0.201836734693878,0.386204763377668
"XGBoost","accuracy.high","undersample",2000,,200,0.25,4,12,50,0.296265606079929,0.209320175438596,0.381
"XGBoost","accuracy.high","undersample",2000,,200,0.25,6,2,50,0.324875508154841,0.243527851458886,0.41
"XGBoost","accuracy.high","undersample",2000,,200,0.25,6,4,50,0.318118926974286,0.209694742792538,0.428412438625205
"XGBoost","accuracy.high","undersample",2000,,200,0.25,6,6,50,0.337242890872356,0.231548657132892,0.414821428571429
"XGBoost","accuracy.high","undersample",2000,,200,0.25,6,8,50,0.314934470002726,0.219470046082949,0.415939278937381
