"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.all","none",,,200,0.75,4,4,50,0.938215384615385,0.930666666666667,0.944897435897436
"XGBoost","accuracy.all","none",,,50,0.9,4,10,50,0.938205128205128,0.931410256410256,0.944384615384615
"XGBoost","accuracy.all","none",,,150,0.95,4,6,50,0.938205128205128,0.928615384615385,0.94625641025641
"XGBoost","accuracy.all","none",,,200,0.95,4,6,50,0.938194871794872,0.928153846153846,0.946717948717949
"XGBoost","accuracy.all","none",,,150,0.95,4,2,50,0.938184615384615,0.931794871794872,0.946666666666667
"XGBoost","accuracy.all","none",,,50,0.9,4,2,50,0.938174358974359,0.928846153846154,0.945410256410256
"XGBoost","accuracy.all","none",,,150,0.9,4,4,50,0.938174358974359,0.931461538461539,0.945410256410256
"XGBoost","accuracy.all","none",,,50,0.95,4,8,50,0.938133333333333,0.929461538461538,0.945692307692308
"XGBoost","accuracy.all","none",,,100,0.25,10,2,50,0.938133333333333,0.932820512820513,0.945692307692308
"XGBoost","accuracy.all","none",,,50,0.5,6,10,50,0.938123076923077,0.929974358974359,0.94825641025641
"XGBoost","accuracy.all","none",,,150,0.25,10,8,50,0.938112820512821,0.930769230769231,0.944666666666667
"XGBoost","accuracy.all","none",,,200,0.95,4,12,50,0.938112820512821,0.930948717948718,0.943871794871795
"XGBoost","accuracy.all","none",,,150,0.5,6,8,50,0.938102564102564,0.931230769230769,0.945974358974359
"XGBoost","accuracy.all","none",,,200,0.75,4,6,50,0.938071794871795,0.930487179487179,0.945923076923077
"XGBoost","accuracy.all","none",,,250,0.5,6,8,50,0.938071794871795,0.93025641025641,0.945692307692308
"XGBoost","accuracy.all","none",,,100,0.9,4,6,50,0.938061538461539,0.928333333333333,0.945128205128205
"XGBoost","accuracy.all","none",,,50,0.5,6,8,50,0.938041025641026,0.930769230769231,0.945641025641026
"XGBoost","accuracy.all","none",,,50,0.9,4,8,50,0.938041025641026,0.931794871794872,0.943871794871795
"XGBoost","accuracy.all","none",,,150,0.25,12,4,50,0.938030769230769,0.929461538461538,0.947461538461538
"XGBoost","accuracy.all","none",,,250,0.9,4,4,50,0.938030769230769,0.930717948717949,0.945128205128205
"XGBoost","accuracy.all","none",,,50,0.25,12,8,50,0.938020512820513,0.930948717948718,0.943871794871795
"XGBoost","accuracy.all","none",,,150,0.25,10,10,50,0.938020512820513,0.931230769230769,0.943871794871795
"XGBoost","accuracy.all","none",,,150,0.95,4,4,50,0.938020512820513,0.930435897435897,0.946153846153846
"XGBoost","accuracy.all","none",,,250,0.75,4,4,50,0.938010256410256,0.93151282051282,0.945410256410256
"XGBoost","accuracy.all","none",,,150,0.25,10,2,50,0.938,0.930487179487179,0.946948717948718
"XGBoost","accuracy.all","none",,,200,0.5,6,8,50,0.937989743589744,0.930948717948718,0.945974358974359
"XGBoost","accuracy.all","none",,,50,0.95,4,6,50,0.937958974358974,0.931794871794872,0.943871794871795
"XGBoost","accuracy.all","none",,,100,0.95,4,12,50,0.937958974358974,0.930769230769231,0.945179487179487
"XGBoost","accuracy.all","none",,,200,0.95,4,8,50,0.937928205128205,0.929692307692308,0.944102564102564
"XGBoost","accuracy.all","none",,,50,0.5,6,6,50,0.937928205128205,0.930487179487179,0.945692307692308
"XGBoost","accuracy.all","none",,,150,0.75,4,6,50,0.937917948717949,0.929461538461538,0.946948717948718
"XGBoost","accuracy.all","none",,,150,0.9,4,6,50,0.937907692307692,0.928615384615385,0.944615384615385
"XGBoost","accuracy.all","none",,,150,0.9,4,8,50,0.937907692307692,0.930435897435897,0.944153846153846
"XGBoost","accuracy.all","none",,,100,0.25,10,8,50,0.937897435897436,0.930487179487179,0.94574358974359
"XGBoost","accuracy.all","none",,,100,0.95,4,10,50,0.937897435897436,0.926846153846154,0.947974358974359
"XGBoost","accuracy.all","none",,,150,0.9,6,8,50,0.937897435897436,0.93025641025641,0.943871794871795
"XGBoost","accuracy.all","none",,,100,0.9,4,10,50,0.937887179487179,0.93025641025641,0.949051282051282
"XGBoost","accuracy.all","none",,,150,0.9,4,12,50,0.937887179487179,0.931923076923077,0.944666666666667
"XGBoost","accuracy.all","none",,,100,0.95,4,6,50,0.937846153846154,0.928948717948718,0.944102564102564
"XGBoost","accuracy.all","none",,,200,0.25,12,12,50,0.937835897435897,0.929692307692308,0.946487179487179
"XGBoost","accuracy.all","none",,,250,0.25,10,4,50,0.937835897435897,0.930717948717949,0.945179487179487
"XGBoost","accuracy.all","none",,,250,0.9,4,2,50,0.937825641025641,0.931,0.944897435897436
"XGBoost","accuracy.all","none",,,200,0.9,4,6,50,0.937815384615385,0.929128205128205,0.944615384615385
"XGBoost","accuracy.all","none",,,150,0.75,4,2,50,0.937805128205128,0.929974358974359,0.945641025641026
"XGBoost","accuracy.all","none",,,200,0.9,4,4,50,0.937805128205128,0.928948717948718,0.94774358974359
"XGBoost","accuracy.all","none",,,250,0.95,4,10,50,0.937805128205128,0.930717948717949,0.945692307692308
"XGBoost","accuracy.all","none",,,50,0.9,4,4,50,0.937774358974359,0.929179487179487,0.946717948717949
"XGBoost","accuracy.all","none",,,150,0.5,6,6,50,0.937764102564103,0.931230769230769,0.944102564102564
"XGBoost","accuracy.all","none",,,150,0.9,4,2,50,0.937753846153846,0.931282051282051,0.943589743589744
"XGBoost","accuracy.all","none",,,150,0.95,4,8,50,0.93774358974359,0.929461538461538,0.944384615384615
"XGBoost","accuracy.all","none",,,150,0.25,12,8,50,0.937733333333333,0.929179487179487,0.945410256410256
"XGBoost","accuracy.all","none",,,200,0.9,4,10,50,0.937723076923077,0.93025641025641,0.945923076923077
"XGBoost","accuracy.all","none",,,50,0.95,4,12,50,0.937692307692308,0.928948717948718,0.947461538461538
"XGBoost","accuracy.all","none",,,200,0.95,4,10,50,0.937692307692308,0.92974358974359,0.945974358974359
"XGBoost","accuracy.all","none",,,200,0.25,8,4,50,0.937682051282051,0.92974358974359,0.944897435897436
"XGBoost","accuracy.all","none",,,250,0.25,10,6,50,0.937682051282051,0.93025641025641,0.943641025641026
"XGBoost","accuracy.all","none",,,150,0.9,4,10,50,0.937671794871795,0.92974358974359,0.944384615384615
"XGBoost","accuracy.all","none",,,250,0.95,4,12,50,0.937671794871795,0.928435897435897,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.25,12,4,50,0.937641025641026,0.929974358974359,0.945179487179487
"XGBoost","accuracy.all","none",,,50,0.25,10,8,50,0.937620512820513,0.928435897435897,0.945974358974359
"XGBoost","accuracy.all","none",,,150,0.25,12,6,50,0.937620512820513,0.92974358974359,0.946717948717949
"XGBoost","accuracy.all","none",,,50,0.75,4,10,50,0.937610256410256,0.928897435897436,0.946435897435897
"XGBoost","accuracy.all","none",,,50,0.75,4,12,50,0.9376,0.931282051282051,0.944384615384615
"XGBoost","accuracy.all","none",,,200,0.75,4,2,50,0.937589743589744,0.93151282051282,0.942846153846154
"XGBoost","accuracy.all","none",,,150,0.25,10,4,50,0.937569230769231,0.928846153846154,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.25,10,12,50,0.937569230769231,0.931,0.943076923076923
"XGBoost","accuracy.all","none",,,200,0.5,6,10,50,0.937569230769231,0.930487179487179,0.944102564102564
"XGBoost","accuracy.all","none",,,250,0.5,6,4,50,0.937558974358974,0.929974358974359,0.945230769230769
"XGBoost","accuracy.all","none",,,200,0.75,4,10,50,0.937538461538462,0.931179487179487,0.943358974358974
"XGBoost","accuracy.all","none",,,200,0.25,10,4,50,0.937528205128205,0.928666666666667,0.944384615384615
"XGBoost","accuracy.all","none",,,50,0.25,10,2,50,0.937517948717949,0.929692307692308,0.942615384615385
"XGBoost","accuracy.all","none",,,50,0.5,6,2,50,0.937517948717949,0.93151282051282,0.944102564102564
"XGBoost","accuracy.all","none",,,50,0.25,10,12,50,0.937507692307692,0.929076923076923,0.945692307692308
"XGBoost","accuracy.all","none",,,150,0.25,10,12,50,0.937507692307692,0.92974358974359,0.946717948717949
"XGBoost","accuracy.all","none",,,200,0.75,4,8,50,0.937507692307692,0.929923076923077,0.944897435897436
"XGBoost","accuracy.all","none",,,250,0.75,4,8,50,0.937497435897436,0.928948717948718,0.944615384615385
"XGBoost","accuracy.all","none",,,250,0.75,4,2,50,0.93748717948718,0.93151282051282,0.945179487179487
"XGBoost","accuracy.all","none",,,100,0.5,6,10,50,0.937476923076923,0.929179487179487,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.5,6,6,50,0.937476923076923,0.930435897435897,0.945
"XGBoost","accuracy.all","none",,,200,0.9,4,8,50,0.93745641025641,0.931,0.944102564102564
"XGBoost","accuracy.all","none",,,200,0.25,10,8,50,0.937446153846154,0.931282051282051,0.945
"XGBoost","accuracy.all","none",,,250,0.5,6,12,50,0.937425641025641,0.929179487179487,0.946717948717949
"XGBoost","accuracy.all","none",,,150,0.25,10,6,50,0.937405128205128,0.929974358974359,0.946717948717949
"XGBoost","accuracy.all","none",,,250,0.25,10,8,50,0.937405128205128,0.928435897435897,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.5,6,12,50,0.937364102564103,0.930487179487179,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.95,4,6,50,0.937353846153846,0.927307692307692,0.945974358974359
"XGBoost","accuracy.all","none",,,150,0.95,4,12,50,0.937323076923077,0.931179487179487,0.942846153846154
"XGBoost","accuracy.all","none",,,200,0.25,10,2,50,0.937323076923077,0.927128205128205,0.947230769230769
"XGBoost","accuracy.all","none",,,250,0.9,4,12,50,0.937323076923077,0.928435897435897,0.944435897435897
"XGBoost","accuracy.all","none",,,100,0.25,8,2,50,0.93731282051282,0.932025641025641,0.944384615384615
"XGBoost","accuracy.all","none",,,100,0.9,4,4,50,0.937302564102564,0.930205128205128,0.943128205128205
"XGBoost","accuracy.all","none",,,150,0.25,8,8,50,0.937302564102564,0.929871794871795,0.944153846153846
"XGBoost","accuracy.all","none",,,200,0.25,10,10,50,0.937302564102564,0.928948717948718,0.946948717948718
"XGBoost","accuracy.all","none",,,250,0.25,10,12,50,0.937292307692308,0.93151282051282,0.944717948717949
"XGBoost","accuracy.all","none",,,100,0.75,4,6,50,0.937261538461538,0.93025641025641,0.944384615384615
"XGBoost","accuracy.all","none",,,100,0.9,4,12,50,0.937261538461538,0.929461538461538,0.944717948717949
"XGBoost","accuracy.all","none",,,200,0.25,10,12,50,0.937251282051282,0.931230769230769,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.9,4,6,50,0.937230769230769,0.929871794871795,0.946205128205128
"XGBoost","accuracy.all","none",,,50,0.95,4,10,50,0.937158974358974,0.930205128205128,0.944384615384615
"XGBoost","accuracy.all","none",,,200,0.5,6,2,50,0.937148717948718,0.927871794871795,0.946153846153846
"XGBoost","accuracy.all","none",,,50,0.25,10,6,50,0.937128205128205,0.929974358974359,0.945282051282051
"XGBoost","accuracy.all","none",,,50,0.75,4,8,50,0.937117948717949,0.930487179487179,0.944948717948718
"XGBoost","accuracy.all","none",,,50,0.75,4,2,50,0.937097435897436,0.927641025641026,0.944102564102564
"XGBoost","accuracy.all","none",,,250,0.75,4,10,50,0.937097435897436,0.930487179487179,0.944435897435897
"XGBoost","accuracy.all","none",,,250,0.95,4,4,50,0.937097435897436,0.928153846153846,0.944897435897436
"XGBoost","accuracy.all","none",,,100,0.95,4,2,50,0.937076923076923,0.928384615384615,0.943358974358974
"XGBoost","accuracy.all","none",,,250,0.25,8,2,50,0.937076923076923,0.929230769230769,0.943358974358974
"XGBoost","accuracy.all","none",,,50,0.5,6,12,50,0.93705641025641,0.930205128205128,0.943641025641026
"XGBoost","accuracy.all","none",,,50,0.75,4,6,50,0.93705641025641,0.930487179487179,0.944615384615385
"XGBoost","accuracy.all","none",,,100,0.75,4,4,50,0.936984615384615,0.929461538461538,0.944102564102564
"XGBoost","accuracy.all","none",,,250,0.5,6,10,50,0.936984615384615,0.929461538461538,0.943128205128205
"XGBoost","accuracy.all","none",,,200,0.75,4,12,50,0.936953846153846,0.931282051282051,0.943076923076923
"XGBoost","accuracy.all","none",,,50,0.25,8,10,50,0.93694358974359,0.928717948717949,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.75,4,6,50,0.936892307692308,0.930205128205128,0.943358974358974
"XGBoost","accuracy.all","none",,,100,0.9,4,8,50,0.936871794871795,0.929974358974359,0.946307692307692
"XGBoost","accuracy.all","none",,,150,0.75,4,12,50,0.936851282051282,0.929923076923077,0.943128205128205
"XGBoost","accuracy.all","none",,,250,0.5,6,2,50,0.936810256410256,0.929461538461538,0.944384615384615
"XGBoost","accuracy.all","none",,,200,0.9,4,12,50,0.936748717948718,0.929179487179487,0.943358974358974
"XGBoost","accuracy.all","none",,,250,0.75,4,12,50,0.936738461538462,0.931,0.943871794871795
"XGBoost","accuracy.all","none",,,50,0.25,8,2,50,0.936687179487179,0.929461538461538,0.943589743589744
"XGBoost","accuracy.all","none",,,50,0.25,8,4,50,0.936687179487179,0.927692307692308,0.944384615384615
"XGBoost","accuracy.all","none",,,250,0.5,4,2,50,0.936666666666667,0.929461538461538,0.945179487179487
"XGBoost","accuracy.all","none",,,150,0.25,8,6,50,0.936625641025641,0.929692307692308,0.943923076923077
"XGBoost","accuracy.all","none",,,150,0.75,4,10,50,0.936615384615385,0.927358974358974,0.944487179487179
"XGBoost","accuracy.all","none",,,200,0.25,8,12,50,0.936584615384615,0.927692307692308,0.947974358974359
"XGBoost","accuracy.all","none",,,100,0.75,4,2,50,0.93654358974359,0.927410256410256,0.944717948717949
"XGBoost","accuracy.all","none",,,50,0.25,8,6,50,0.93651282051282,0.929179487179487,0.944384615384615
"XGBoost","accuracy.all","none",,,100,0.25,8,4,50,0.936369230769231,0.930769230769231,0.942333333333333
"XGBoost","accuracy.all","none",,,100,0.75,4,12,50,0.936358974358974,0.927128205128205,0.943589743589744
"XGBoost","accuracy.all","none",,,50,0.5,4,2,50,0.936358974358974,0.929461538461538,0.944102564102564
"XGBoost","accuracy.all","none",,,200,0.25,8,6,50,0.936348717948718,0.930205128205128,0.944102564102564
"XGBoost","accuracy.all","none",,,150,0.25,8,12,50,0.936338461538462,0.928897435897436,0.947846153846154
"XGBoost","accuracy.all","none",,,200,0.25,6,4,50,0.936338461538462,0.926564102564102,0.944897435897436
"XGBoost","accuracy.all","none",,,100,0.25,8,10,50,0.936328205128205,0.927410256410256,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.25,6,8,50,0.936297435897436,0.928846153846154,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.25,8,6,50,0.936297435897436,0.928717948717949,0.944769230769231
"XGBoost","accuracy.all","none",,,50,0.5,4,12,50,0.936246153846154,0.928846153846154,0.944102564102564
"XGBoost","accuracy.all","none",,,50,0.25,8,8,50,0.936215384615385,0.928897435897436,0.941589743589744
"XGBoost","accuracy.all","none",,,100,0.95,4,4,50,0.936205128205128,0.928435897435897,0.943589743589744
"XGBoost","accuracy.all","none",,,150,0.75,4,4,50,0.936205128205128,0.928948717948718,0.943358974358974
"XGBoost","accuracy.all","none",,,250,0.25,10,2,50,0.936205128205128,0.928435897435897,0.944897435897436
"XGBoost","accuracy.all","none",,,250,0.9,4,8,50,0.936174358974359,0.928666666666667,0.943589743589744
"XGBoost","accuracy.all","none",,,150,0.5,4,8,50,0.936092307692308,0.928153846153846,0.942051282051282
"XGBoost","accuracy.all","none",,,200,0.5,4,8,50,0.936092307692308,0.926410256410256,0.943589743589744
"XGBoost","accuracy.all","none",,,150,0.75,4,8,50,0.936071794871795,0.928435897435897,0.943871794871795
"XGBoost","accuracy.all","none",,,200,0.5,4,4,50,0.936071794871795,0.928153846153846,0.944384615384615
"XGBoost","accuracy.all","none",,,50,0.5,4,10,50,0.936051282051282,0.928717948717949,0.942564102564103
"XGBoost","accuracy.all","none",,,200,0.25,8,2,50,0.936051282051282,0.927923076923077,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.25,10,10,50,0.936030769230769,0.926846153846154,0.946435897435897
"XGBoost","accuracy.all","none",,,150,0.25,8,2,50,0.935989743589744,0.925025641025641,0.943128205128205
"XGBoost","accuracy.all","none",,,100,0.75,4,10,50,0.935979487179487,0.928717948717949,0.943641025641026
"XGBoost","accuracy.all","none",,,250,0.25,8,4,50,0.935948717948718,0.927179487179487,0.945461538461538
"XGBoost","accuracy.all","none",,,250,0.25,8,8,50,0.935917948717949,0.928666666666667,0.943923076923077
"XGBoost","accuracy.all","none",,,100,0.25,8,8,50,0.935907692307692,0.928333333333333,0.941307692307692
"XGBoost","accuracy.all","none",,,100,0.25,10,10,50,0.935846153846154,0.927923076923077,0.943076923076923
"XGBoost","accuracy.all","none",,,150,0.25,8,4,50,0.935846153846154,0.928205128205128,0.942102564102564
"XGBoost","accuracy.all","none",,,100,0.25,8,12,50,0.935794871794872,0.928102564102564,0.941307692307692
"XGBoost","accuracy.all","none",,,250,0.25,8,10,50,0.935794871794872,0.928205128205128,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.25,8,12,50,0.935794871794872,0.928666666666667,0.943871794871795
"XGBoost","accuracy.all","none",,,100,0.25,8,6,50,0.935774358974359,0.926846153846154,0.943128205128205
"XGBoost","accuracy.all","none",,,150,0.5,4,2,50,0.935764102564103,0.928333333333333,0.942615384615385
"XGBoost","accuracy.all","none",,,150,0.25,8,10,50,0.93574358974359,0.928153846153846,0.944384615384615
"XGBoost","accuracy.all","none",,,50,0.25,8,12,50,0.935733333333333,0.93025641025641,0.942205128205128
"XGBoost","accuracy.all","none",,,250,0.25,6,12,50,0.935702564102564,0.929179487179487,0.942051282051282
"XGBoost","accuracy.all","none",,,200,0.25,8,10,50,0.935661538461538,0.927871794871795,0.941820512820513
"XGBoost","accuracy.all","none",,,50,0.5,4,6,50,0.935538461538462,0.929461538461538,0.943076923076923
"XGBoost","accuracy.all","none",,,200,0.5,4,6,50,0.935476923076923,0.928205128205128,0.942564102564103
"XGBoost","accuracy.all","none",,,250,0.25,6,8,50,0.935446153846154,0.928333333333333,0.941025641025641
"XGBoost","accuracy.all","none",,,150,0.25,6,10,50,0.935394871794872,0.927820512820513,0.942846153846154
"XGBoost","accuracy.all","none",,,50,0.25,6,4,50,0.935333333333333,0.92974358974359,0.943641025641026
"XGBoost","accuracy.all","none",,,250,0.5,4,6,50,0.935302564102564,0.925769230769231,0.942846153846154
"XGBoost","accuracy.all","none",,,100,0.5,4,8,50,0.935210256410256,0.928205128205128,0.943076923076923
"XGBoost","accuracy.all","none",,,100,0.25,6,4,50,0.9352,0.926051282051282,0.942564102564103
"XGBoost","accuracy.all","none",,,100,0.1,12,2,50,0.935189743589744,0.928435897435897,0.943692307692308
"XGBoost","accuracy.all","none",,,100,0.5,4,2,50,0.935189743589744,0.927025641025641,0.943871794871795
"XGBoost","accuracy.all","none",,,50,0.1,12,4,50,0.935179487179487,0.927410256410256,0.942846153846154
"XGBoost","accuracy.all","none",,,200,0.5,4,10,50,0.935148717948718,0.927358974358974,0.942384615384615
"XGBoost","accuracy.all","none",,,100,0.5,4,6,50,0.935138461538462,0.927410256410256,0.942615384615385
"XGBoost","accuracy.all","none",,,100,0.5,4,4,50,0.935087179487179,0.928666666666667,0.943358974358974
"XGBoost","accuracy.all","none",,,250,0.5,4,10,50,0.935076923076923,0.927410256410256,0.942051282051282
"XGBoost","accuracy.all","none",,,200,0.25,8,8,50,0.93505641025641,0.926051282051282,0.941538461538462
"XGBoost","accuracy.all","none",,,250,0.25,6,4,50,0.93505641025641,0.927923076923077,0.941820512820513
"XGBoost","accuracy.all","none",,,150,0.1,10,2,50,0.935005128205128,0.927076923076923,0.944102564102564
"XGBoost","accuracy.all","none",,,200,0.5,4,2,50,0.935005128205128,0.928102564102564,0.941307692307692
"XGBoost","accuracy.all","none",,,150,0.25,6,4,50,0.934974358974359,0.929461538461538,0.943871794871795
"XGBoost","accuracy.all","none",,,100,0.5,4,10,50,0.934964102564103,0.925589743589744,0.943076923076923
"XGBoost","accuracy.all","none",,,150,0.5,4,12,50,0.934933333333333,0.925358974358974,0.941025641025641
"XGBoost","accuracy.all","none",,,100,0.1,12,10,50,0.934923076923077,0.927128205128205,0.943128205128205
"XGBoost","accuracy.all","none",,,200,0.25,6,12,50,0.934902564102564,0.926615384615385,0.941358974358974
"XGBoost","accuracy.all","none",,,200,0.1,12,10,50,0.934830769230769,0.926615384615385,0.941589743589744
"XGBoost","accuracy.all","none",,,50,0.25,6,12,50,0.934810256410256,0.927410256410256,0.941025641025641
"XGBoost","accuracy.all","none",,,250,0.5,4,4,50,0.934789743589744,0.927358974358974,0.941820512820513
"XGBoost","accuracy.all","none",,,150,0.25,6,6,50,0.934789743589744,0.926333333333333,0.941307692307692
"XGBoost","accuracy.all","none",,,200,0.25,6,8,50,0.934769230769231,0.928205128205128,0.942666666666667
"XGBoost","accuracy.all","none",,,50,0.5,4,4,50,0.934748717948718,0.925769230769231,0.943358974358974
"XGBoost","accuracy.all","none",,,200,0.25,6,10,50,0.934697435897436,0.928384615384615,0.940794871794872
"XGBoost","accuracy.all","none",,,250,0.5,4,8,50,0.934687179487179,0.929230769230769,0.941538461538462
"XGBoost","accuracy.all","none",,,100,0.1,12,4,50,0.934676923076923,0.926153846153846,0.943128205128205
"XGBoost","accuracy.all","none",,,250,0.1,12,6,50,0.934676923076923,0.928435897435897,0.941307692307692
"XGBoost","accuracy.all","none",,,200,0.25,6,6,50,0.934635897435897,0.926384615384615,0.943358974358974
"XGBoost","accuracy.all","none",,,150,0.25,6,12,50,0.934615384615385,0.926615384615385,0.942564102564103
"XGBoost","accuracy.all","none",,,50,0.5,4,8,50,0.934584615384615,0.925641025641026,0.942102564102564
"XGBoost","accuracy.all","none",,,100,0.5,4,12,50,0.93454358974359,0.926333333333333,0.942615384615385
"XGBoost","accuracy.all","none",,,250,0.1,12,8,50,0.93454358974359,0.926846153846154,0.942564102564103
"XGBoost","accuracy.all","none",,,250,0.1,12,4,50,0.93451282051282,0.925871794871795,0.940794871794872
"XGBoost","accuracy.all","none",,,250,0.1,12,2,50,0.934471794871795,0.927179487179487,0.942333333333333
"XGBoost","accuracy.all","none",,,50,0.25,6,10,50,0.934461538461538,0.927410256410256,0.942333333333333
"XGBoost","accuracy.all","none",,,100,0.1,12,12,50,0.934461538461538,0.926897435897436,0.941076923076923
"XGBoost","accuracy.all","none",,,150,0.5,4,6,50,0.934461538461538,0.928102564102564,0.941076923076923
"XGBoost","accuracy.all","none",,,200,0.1,10,2,50,0.934461538461538,0.926897435897436,0.941589743589744
"XGBoost","accuracy.all","none",,,200,0.5,4,12,50,0.9344,0.927128205128205,0.94051282051282
"XGBoost","accuracy.all","none",,,250,0.5,4,12,50,0.934348717948718,0.928153846153846,0.941076923076923
"XGBoost","accuracy.all","none",,,150,0.5,4,4,50,0.934338461538462,0.926153846153846,0.939538461538462
"XGBoost","accuracy.all","none",,,200,0.1,12,12,50,0.934317948717949,0.927358974358974,0.942333333333333
"XGBoost","accuracy.all","none",,,150,0.1,12,4,50,0.934287179487179,0.927128205128205,0.943358974358974
"XGBoost","accuracy.all","none",,,100,0.25,6,2,50,0.934276923076923,0.927128205128205,0.942102564102564
"XGBoost","accuracy.all","none",,,50,0.1,12,12,50,0.934266666666667,0.926615384615385,0.942333333333333
"XGBoost","accuracy.all","none",,,100,0.25,6,6,50,0.934235897435897,0.924461538461538,0.942897435897436
"XGBoost","accuracy.all","none",,,200,0.25,6,2,50,0.934235897435897,0.925641025641026,0.942102564102564
"XGBoost","accuracy.all","none",,,250,0.25,6,6,50,0.934174358974359,0.927923076923077,0.942564102564103
"XGBoost","accuracy.all","none",,,150,0.5,4,10,50,0.93414358974359,0.925769230769231,0.941589743589744
"XGBoost","accuracy.all","none",,,50,0.25,6,6,50,0.934082051282051,0.926666666666667,0.943076923076923
"XGBoost","accuracy.all","none",,,250,0.25,6,2,50,0.934071794871795,0.925589743589744,0.942384615384615
"XGBoost","accuracy.all","none",,,50,0.25,6,8,50,0.934061538461538,0.926051282051282,0.941538461538462
"XGBoost","accuracy.all","none",,,250,0.25,4,6,50,0.934061538461538,0.926666666666667,0.941820512820513
"XGBoost","accuracy.all","none",,,50,0.1,12,8,50,0.934051282051282,0.927923076923077,0.942384615384615
"XGBoost","accuracy.all","none",,,200,0.1,12,6,50,0.933989743589744,0.926384615384615,0.94051282051282
"XGBoost","accuracy.all","none",,,250,0.25,6,10,50,0.933989743589744,0.926666666666667,0.940794871794872
"XGBoost","accuracy.all","none",,,200,0.25,4,4,50,0.933979487179487,0.924333333333333,0.942846153846154
"XGBoost","accuracy.all","none",,,200,0.1,10,4,50,0.933969230769231,0.927410256410256,0.940282051282051
"XGBoost","accuracy.all","none",,,150,0.1,12,10,50,0.933928205128205,0.927076923076923,0.941076923076923
"XGBoost","accuracy.all","none",,,50,0.25,6,2,50,0.933887179487179,0.926384615384615,0.94
"XGBoost","accuracy.all","none",,,200,0.1,12,8,50,0.933887179487179,0.925358974358974,0.941076923076923
"XGBoost","accuracy.all","none",,,100,0.25,4,8,50,0.933835897435897,0.927641025641026,0.941307692307692
"XGBoost","accuracy.all","none",,,150,0.1,12,6,50,0.933825641025641,0.927410256410256,0.93874358974359
"XGBoost","accuracy.all","none",,,200,0.1,10,8,50,0.933825641025641,0.925435897435897,0.942564102564103
"XGBoost","accuracy.all","none",,,150,0.1,12,2,50,0.933784615384615,0.927128205128205,0.940846153846154
"XGBoost","accuracy.all","none",,,150,0.25,6,8,50,0.933774358974359,0.925358974358974,0.941538461538462
"XGBoost","accuracy.all","none",,,50,0.1,8,8,50,0.933753846153846,0.924615384615385,0.941307692307692
"XGBoost","accuracy.all","none",,,150,0.25,4,12,50,0.933753846153846,0.924794871794872,0.940564102564102
"XGBoost","accuracy.all","none",,,150,0.25,4,2,50,0.933671794871795,0.927923076923077,0.941820512820513
"XGBoost","accuracy.all","none",,,100,0.1,12,6,50,0.933651282051282,0.926666666666667,0.940282051282051
"XGBoost","accuracy.all","none",,,150,0.1,12,12,50,0.933641025641026,0.924564102564103,0.94225641025641
"XGBoost","accuracy.all","none",,,100,0.25,4,2,50,0.933579487179487,0.926102564102564,0.942333333333333
"XGBoost","accuracy.all","none",,,100,0.05,12,12,50,0.933517948717949,0.923538461538462,0.941538461538462
"XGBoost","accuracy.all","none",,,100,0.9,2,6,50,0.933517948717949,0.925641025641026,0.942205128205128
"XGBoost","accuracy.all","none",,,50,0.1,10,12,50,0.933507692307692,0.924692307692308,0.942564102564103
"XGBoost","accuracy.all","none",,,50,0.1,10,8,50,0.93348717948718,0.925128205128205,0.94051282051282
"XGBoost","accuracy.all","none",,,100,0.25,6,10,50,0.933466666666667,0.924333333333333,0.943333333333333
"XGBoost","accuracy.all","none",,,150,0.1,12,8,50,0.933466666666667,0.925307692307692,0.939769230769231
"XGBoost","accuracy.all","none",,,50,0.1,10,4,50,0.933446153846154,0.924282051282051,0.942846153846154
"XGBoost","accuracy.all","none",,,250,0.1,12,12,50,0.933425641025641,0.925538461538462,0.94
"XGBoost","accuracy.all","none",,,100,0.25,6,12,50,0.933415384615385,0.926384615384615,0.941538461538462
"XGBoost","accuracy.all","none",,,250,0.1,12,10,50,0.933415384615385,0.927179487179487,0.940282051282051
"XGBoost","accuracy.all","none",,,50,0.95,2,4,50,0.933384615384615,0.925025641025641,0.940846153846154
"XGBoost","accuracy.all","none",,,150,0.1,10,4,50,0.933364102564103,0.925358974358974,0.943461538461538
"XGBoost","accuracy.all","none",,,250,0.1,10,10,50,0.933364102564103,0.92474358974359,0.941025641025641
"XGBoost","accuracy.all","none",,,100,0.25,4,6,50,0.933353846153846,0.923076923076923,0.942846153846154
"XGBoost","accuracy.all","none",,,150,0.1,10,12,50,0.933353846153846,0.926051282051282,0.940794871794872
